date,CNVIX
2024-10-08,46.6778
2024-10-09,38.3424
2024-10-10,34.8342
2024-10-11,35.2782
2024-10-14,29.3546
2024-10-15,23.2253
2024-10-16,23.8591
2024-10-17,23.3697
2024-10-18,30.2143
2024-10-21,30.0388
2024-10-22,28.4012
2024-10-23,25.5707
2024-10-24,24.6686
2024-10-25,25.8901
2024-10-28,27.5774
2024-10-29,26.9140
2024-10-30,28.2734
2024-10-31,30.1774
2024-11-01,30.6056
2024-11-04,31.1689
2024-11-05,31.5398
2024-11-06,30.4347
2024-11-07,30.7846
2024-11-08,30.5111
2024-11-11,27.0126
2024-11-12,26.2908
2024-11-13,25.0837
2024-11-14,25.1543
2024-11-15,24.2350
2024-11-18,25.3269
2024-11-19,25.5019
2024-11-20,24.0270
2024-11-21,22.3750
2024-11-22,23.8070
2024-11-25,23.2474
2024-11-26,22.7381
2024-11-27,22.9671
2024-11-28,21.1270
2024-11-29,21.3031
2024-12-02,21.6221
2024-12-03,22.0505
2024-12-04,22.3675
2024-12-05,20.9011
2024-12-06,21.2309
2024-12-09,20.8914
2024-12-10,22.0623
2024-12-11,21.5919
2024-12-12,21.9789
2024-12-13,21.0055
2024-12-16,20.2729
2024-12-17,20.3638
2024-12-18,19.9014
2024-12-19,20.0959
2024-12-20,19.1654
2024-12-23,18.5108
2024-12-24,18.1397
2024-12-25,18.2426
2024-12-26,17.5635
2024-12-27,17.1431
2024-12-30,16.8988
2024-12-31,16.5289
2025-01-02,19.2082
2025-01-03,18.6832
2025-01-06,19.8926
2025-01-07,18.3399
2025-01-08,17.5923
2025-01-09,16.8133
2025-01-10,17.0269
2025-01-13,18.1264
2025-01-14,18.5591
2025-01-15,17.6111
2025-01-16,17.8486
2025-01-17,18.3752
2025-01-20,18.4019
2025-01-21,17.7753
2025-01-22,17.9309
2025-01-23,17.3777
2025-01-24,16.7650
2025-01-27,17.0181
2025-02-05,18.1694
2025-02-06,17.5429
2025-02-07,17.9188
2025-02-10,18.2064
2025-02-11,17.6877
2025-02-12,18.0569
2025-02-13,17.4158
2025-02-14,16.8389
2025-02-17,17.5356
2025-02-18,17.6027
2025-02-19,16.9644
2025-02-20,16.8975
2025-02-21,17.8450
2025-02-24,16.9479
2025-02-25,17.3846
2025-02-26,17.1654
2025-02-27,16.2486
2025-02-28,17.3027
2025-03-03,15.8694
2025-03-04,15.2317
2025-03-05,15.3913
2025-03-06,15.9391
2025-03-07,14.3162
2025-03-10,14.5209
2025-03-11,14.8124
2025-03-12,14.8115
2025-03-13,15.0017
2025-03-14,16.9709
2025-03-17,17.1343
2025-03-18,16.9085
2025-03-19,17.0294
2025-03-20,16.0739
2025-03-21,15.4619
2025-03-24,15.1460
2025-03-25,14.8087
2025-03-26,14.5858
2025-03-27,14.0184
2025-03-28,14.2760
2025-03-31,15.1971
2025-04-01,14.9599
2025-04-02,14.8593
2025-04-03,14.7856
2025-04-07,26.7361
2025-04-08,24.8885
2025-04-09,22.8016
2025-04-10,20.1197
2025-04-11,19.0842
2025-04-14,17.0644
2025-04-15,16.0548
2025-04-16,16.6997
2025-04-17,16.1434
2025-04-18,16.0345
2025-04-21,15.8999
2025-04-22,15.7871
2025-04-23,15.5411
2025-04-24,14.7168
2025-04-25,14.8505
2025-04-28,15.4978
2025-04-29,15.5166
2025-04-30,16.3836
2025-05-06,14.6117
2025-05-07,14.2112
2025-05-08,14.0610
2025-05-09,14.4993
2025-05-12,15.5599
2025-05-13,14.6624
2025-05-14,16.7402
2025-05-15,15.9640
2025-05-16,14.6116
2025-05-19,14.1488
2025-05-20,14.4737
2025-05-21,15.2549
2025-05-22,15.8780
2025-05-23,15.6829
2025-05-26,15.3598
2025-05-27,15.4609
2025-05-28,15.6334
2025-05-29,14.7983
2025-05-30,14.7082
2025-06-03,14.2571
2025-06-04,13.8989
2025-06-05,13.9347
2025-06-06,13.7039
2025-06-09,14.0008
2025-06-10,13.5638
2025-06-11,13.8735
2025-06-12,13.8443
2025-06-13,13.8866
2025-06-16,13.7886
2025-06-17,13.7165
2025-06-18,13.9935
2025-06-19,14.0307
2025-06-20,13.2923
2025-06-23,13.1739
2025-06-24,13.7838
2025-06-25,16.5028
2025-06-26,14.9051
2025-06-27,13.9781
2025-06-30,14.0517
2025-07-01,13.8241
2025-07-02,13.6121
2025-07-03,13.6350
2025-07-04,13.8999
2025-07-07,14.1795
2025-07-08,14.6949
2025-07-09,14.7696
2025-07-10,15.0517
2025-07-11,15.5671
2025-07-14,15.5077
2025-07-15,14.6245
2025-07-16,14.5515
2025-07-17,14.6634
2025-07-18,14.3246
2025-07-21,15.1892
2025-07-22,15.3291
2025-07-23,16.8096
2025-07-24,15.8428
2025-07-25,16.0275
2025-07-28,16.7003
2025-07-29,16.7646
2025-07-30,16.2497
2025-07-31,16.1560
2025-08-01,15.2643
2025-08-04,15.2939
2025-08-05,15.0070
2025-08-06,14.9898
2025-08-07,15.0277
2025-08-08,14.7331
2025-08-11,15.2666
2025-08-12,15.5155
2025-08-13,16.7080
2025-08-14,16.7329
2025-08-15,18.5199
2025-08-18,20.4251
2025-08-19,19.2420
2025-08-20,19.7027
2025-08-21,19.5574
2025-08-22,20.6980
2025-08-25,26.2090
2025-08-26,24.6851
2025-08-27,22.5388
2025-08-28,22.8078
2025-08-29,23.6901
2025-09-01,22.1170
2025-09-02,22.0682
2025-09-03,19.5858
2025-09-04,20.1399
2025-09-05,18.0528
2025-09-08,17.8212
2025-09-09,17.0251
2025-09-10,15.9449
2025-09-11,19.1459
2025-09-12,18.2010
2025-09-15,18.4461
2025-09-16,17.8750
2025-09-17,18.7714
2025-09-18,18.6814
2025-09-19,17.3203
2025-09-22,17.0794
2025-09-23,16.6596
2025-09-24,15.9092
2025-09-25,14.8364
2025-09-26,15.1732
2025-09-29,18.1838
2025-09-30,17.7491
2025-10-09,17.3044
2025-10-10,17.9321
